event_id,event_info,date,threat_level_id,num_domains,num_ips,num_sha256,num_urls,has_malware_hash,has_multiple_ip_ranges,unique_ip_countries,avg_domain_entropy,avg_length_of_urls,critical,clean_text
1622,APT34 targets Jordan Government using new Saitama backdoor,2022-05-13,1,3,0,0,1,0,0,0,3.614835124204975,117.0,0.0,apt target jordan government using new saitama backdoor
1623,UNC3524: Eye Spy on Your Email,2022-05-13,2,4,0,0,1,0,0,0,3.09911571439881,56.0,0.0,unc eye spy email
1624,Sandworm uses a new version of ArguePatch to attack targets in Ukraine,2022-05-22,1,0,0,0,1,0,0,0,0.0,97.0,0.0,sandworm us new version arguepatch attack target ukraine
1625,EU 31st session of the Commission on Crime Prevention and Criminal Justice United Nations on Drugs and Crime themed malware,2022-05-26,2,0,3,0,3,0,0,1,0.0,101.66666666666669,0.0,session commission crime prevention criminal justice united nation drug crime themed malware
1626,"Phishing mail impersonating Belgian utility ""De Watergroep""",2022-06-11,3,0,0,0,0,0,0,0,0.0,0.0,1.0,phishing mail impersonating belgian utility watergroep
1627,Lookout Uncovers Android Spyware Deployed in Kazakhstan,2022-06-21,1,17,8,0,2,1,1,1,3.4389605379320742,40.0,0.0,lookout uncovers android spyware deployed kazakhstan
1628,Russia’s APT28 uses fear of nuclear war to spread Follina docs in Ukraine,2022-06-21,1,4,1,4,5,1,0,1,3.056986656997628,58.6,0.0,russia apt us fear nuclear war spread follina doc ukraine
1629,"Symbiote: A New, Nearly-Impossible-to-Detect Linux Threat",2022-06-21,1,6,0,0,1,0,0,0,2.694807413815072,95.0,0.0,symbiote new nearlyimpossibletodetect linux threat
1630,Aoqin Dragon | Newly-Discovered Chinese-linked APT Has Been Quietly Spying On Organizations For 10 Years,2022-06-21,1,81,8,0,1,1,1,1,3.252412196454519,136.0,0.0,aoqin dragon newlydiscovered chineselinked apt quietly spying organization year
1633,Return of the Evilnum APT with updated TTPs and new targets,2022-07-01,1,36,0,0,1,1,0,0,3.3386447883254293,95.0,0.0,return evilnum apt updated ttps new target
1634,Hive ransomware gets upgrades in Rust,2022-07-17,2,0,0,9,1,1,0,0,0.0,89.0,0.0,hive ransomware get upgrade rust
1635,Targeted attack on industrial enterprises and public institutions,2022-08-12,1,12,6,0,4,1,1,1,3.33747177323156,121.25,0.0,targeted attack industrial enterprise public institution
1636,Attackers target Ukraine using GoMet backdoor,2022-08-21,1,0,1,0,1,0,0,1,0.0,84.0,0.0,attacker target ukraine using gomet backdoor
1637,Back in Black: Unlocking a LockBit 3.0 Ransomware Attack,2022-08-21,1,1,1,0,1,0,0,1,3.327819531114783,97.0,0.0,back black unlocking lockbit ransomware attack
1638,Ragnar Locker Ransomware Targeting the Energy Sector,2022-09-12,2,0,0,35,1,1,0,0,0.0,107.0,0.0,ragnar locker ransomware targeting energy sector
1639,The Curious Case of “Monti” Ransomware: A Real-World Doppelganger BlackBerry Logo,2022-09-12,2,2,0,5,4,1,0,0,3.266417739527736,81.75,0.0,curious case monti ransomware realworld doppelganger blackberry logo
1640,Preventing Black Basta Ransomware in 2022,2022-09-12,2,0,0,6,3,1,0,0,0.0,54.66666666666666,0.0,preventing black basta ransomware
1641,Scraper: Talos Website,2022-09-12,2,0,11,15,42,1,1,1,0.0,37.19047619047619,0.0,scraper talos website
1642,TA505 Group’s TeslaGun In-Depth Analysis,2022-09-12,1,38,22,79,1,1,1,1,3.3402095053905607,83.0,0.0,group teslagun indepth analysis
1643,New Iranian APT data extraction tool,2022-09-12,2,0,2,9,1,1,1,1,0.0,79.0,0.0,new iranian apt data extraction tool
1644,Scraper: Breaking Down the China Chopper Web Shell - Part I,2013-08-07,2,2,0,0,2,0,0,0,2.873140679513133,80.5,0.0,scraper breaking china chopper web shell part
1645,Scraper: Rising Tide: Chasing the Currents of Espionage in the South China Sea,2022-09-21,2,7,6,26,11,1,1,1,3.4532871793565305,36.81818181818182,0.0,scraper rising tide chasing current espionage south china sea
1646,Chiseling In: Lorenz Ransomware Group Cracks MiVoice And Calls Back For Free,2022-09-21,1,0,7,0,1,0,1,1,0.0,69.0,0.0,chiseling lorenz ransomware group crack mivoice call back free
1647,Obama207 QAKBOT (QBOT) infection with Cobalt Strike,2022-10-06,1,0,4,0,4,0,1,1,0.0,49.75,0.0,obama qakbot qbot infection cobalt strike
1648,Scraper: Malicious WhatsApp mod distributed through legitimate apps,2022-10-14,2,0,0,0,5,1,0,0,0.0,36.6,0.0,scraper malicious whatsapp mod distributed legitimate apps
1649,"Scraper: DeftTorero: tactics, techniques and procedures of intrusions revealed",2022-10-14,2,1,1,0,3,1,0,1,2.646439344671016,43.333333333333336,0.0,scraper defttorero tactic technique procedure intrusion revealed
1650,Scraper: Ransomware Actor Abuses Genshin Impact Anti-Cheat Driver to Kill Antivirus,2022-10-13,2,0,0,0,2,1,0,0,0.0,89.0,0.0,scraper ransomware actor abuse genshin impact anticheat driver kill antivirus
1651,Scraper: LV Ransomware Exploits ProxyShell in Attack on a Jordan-based Company,2022-10-27,2,0,8,0,2,1,1,1,0.0,73.5,0.0,scraper ransomware exploit proxyshell attack jordanbased company
1652,"Scraper: Black Basta Ransomware Gang Infiltrates Networks via QAKBOT, Brute Ratel, and Cobalt Strike",2022-10-17,2,1,3,7,6,1,1,1,3.663532754804255,47.0,0.0,scraper black basta ransomware gang infiltrates network via qakbot brute ratel cobalt strike
1653,Scraper: DiceyF deploys GamePlayerFramework in online casino development studio,2022-10-28,2,2,2,0,2,1,1,1,3.3509185533386887,64.5,0.0,scraper diceyf deploys gameplayerframework online casino development studio
1654,Scraper: Black Basta Ransomware | Attacks Deploy Custom EDR Evasion Tools Tied to FIN7 Threat Actor - SentinelOne,2022-11-01,2,1,2,0,1,0,0,1,3.546593564294939,122.0,0.0,scraper black basta ransomware attack deploy custom edr evasion tool tied fin threat actor sentinelone
1655,"Financially motivated, dangerously activated:  OPERA1ER APT in Africa",2022-11-06,1,37,11,0,2,1,1,1,3.1249867681402184,74.0,0.0,financially motivated dangerously activated operaer apt africa
1656,Ransomware wave RansomBoggs in Ukraine,2022-11-27,2,0,0,0,4,1,0,0,0.0,70.25,0.0,ransomware wave ransomboggs ukraine
1657,InfoSec Handlers Diary Blog - SANS Internet Storm Center,2022-12-07,2,0,0,1,2,1,0,0,0.0,104.5,0.0,infosec handler diary blog sans internet storm center
1658,Threat Analysis: MSI - Masquerading as a Software Installer,2022-12-07,2,0,0,3,1,1,0,0,0.0,86.0,0.0,threat analysis msi masquerading software installer
1659,Always Another Secret: Lifting the Haze on China-nexus Espionage in Southeast Asia | Mandiant,2022-12-07,2,1,0,0,1,1,0,0,3.3927474104487847,76.0,0.0,always another secret lifting haze chinanexus espionage southeast asia mandiant
1660,Unmasking MirrorFace: Operation LiberalFace targeting Japanese political entities | WeLiveSecurity,2022-12-21,2,0,3,0,1,0,1,1,0.0,123.0,0.0,unmasking mirrorface operation liberalface targeting japanese political entity welivesecurity
1661,Unraveling the techniques of Mac ransomware,2023-01-09,2,0,0,5,1,1,0,0,0.0,101.0,0.0,unraveling technique mac ransomware
1662,Turla: A Galaxy of Opportunity,2023-01-09,1,1,1,0,0,0,0,1,2.75,0.0,0.0,turla galaxy opportunity
1663,Alert (AA23-025A) - Protecting Against Malicious Use of Remote Monitoring and Management Software,2023-01-26,1,10,0,0,1,0,0,0,3.239996832725246,49.0,0.0,alert aaa protecting malicious use remote monitoring management software
1664,Unwrapping Ursnifs Gifts - The DFIR Report,2023-01-26,2,6,69,1,1,1,1,1,3.2478271517096595,62.0,0.0,unwrapping ursnifs gift dfir report
1665,IcedID infection from fake Microsoft Teams page,2023-02-14,2,0,0,1,4,1,0,0,0.0,104.0,0.0,icedid infection fake microsoft team page
1666,No Pineapple! –DPRK Targeting of Medical Research and Technology Sector,2023-02-02,2,0,9,0,2,1,1,1,0.0,113.5,0.0,pineapple dprk targeting medical research technology sector
1667,Untangling KNOTWEED: European private-sector offensive actor using 0-day exploits,2022-07-27,2,6,0,15,1,1,0,0,3.3075406977382005,138.0,0.0,untangling knotweed european privatesector offensive actor using day exploit
1668,Disrupting SEABORGIUM’s ongoing phishing operations,2022-08-15,2,69,0,0,1,0,0,0,3.512349139484383,108.0,0.0,disrupting seaborgium ongoing phishing operation
1669,Gamaredon APT targets Ukrainian government agencies in new campaign,2022-09-15,2,3,1,13,25,1,0,1,2.8076202548698146,40.4,0.0,gamaredon apt target ukrainian government agency new campaign
1670,In the footsteps of the Fancy Bear: PowerPoint mouse-over event abused to deliver Graphite implants,2022-09-23,2,2,0,4,3,1,0,0,3.0,213.66666666666663,0.0,footstep fancy bear powerpoint mouseover event abused deliver graphite implant
1671,Under the hood of a Doppelgänger,2022-09-27,2,48,3,0,1,0,1,1,3.031275349690397,63.0,0.0,hood doppelgnger
1672,Amazon‑themed campaigns of Lazarus in the Netherlands and Belgium,2022-09-30,2,0,0,0,0,1,0,0,0.0,0.0,0.0,amazonthemed campaign lazarus netherlands belgium
1673,DTrack activity targeting Europe and Latin America,2022-11-15,2,4,0,0,0,1,0,0,3.467377644715696,0.0,0.0,dtrack activity targeting europe latin america
1674,The Unintentional Leak: A glimpse into the attack vectors of APT37,2023-03-21,2,0,0,0,1,1,0,0,0.0,95.0,0.0,unintentional leak glimpse attack vector apt
1675,Bad magic: new APT found in the area of Russo-Ukrainian conflict,2023-03-22,2,2,1,0,1,1,0,1,3.588212183045691,44.0,0.0,bad magic new apt found area russoukrainian conflict
1676,Cloud Atlas targets entities in Russia and Belarus amid the ongoing war in Ukraine,2022-12-09,2,9,2,0,1,1,1,1,3.3678250644679686,120.0,0.0,cloud atlas target entity russia belarus amid ongoing war ukraine
1677,"Iran: State-Backed Hacking of Activists, Journalists, Politicians",2022-12-05,2,1,0,0,7,0,0,0,3.169925001442312,52.42857142857143,0.0,iran statebacked hacking activist journalist politician
1678,Mustang Panda APT Group Uses European Commission-Themed Lure to Deliver PlugX Malware,2023-02-02,2,0,2,0,1,0,1,1,0.0,113.0,0.0,mustang panda apt group us european commissionthemed lure deliver plugx malware
1679,Suspected Chinese Threat Actors Exploiting FortiOS Vulnerability (CVE-2022-42475),2023-01-19,2,0,0,3,1,1,0,0,0.0,75.0,0.0,suspected chinese threat actor exploiting fortios vulnerability cve
1680,Dossier Center Investigation: Prigozhin's Cyber ​​Troops,2023-03-23,2,0,18,0,1,0,1,1,0.0,74.0,0.0,dossier center investigation prigozhins cyber troop
1682,Prometei botnet improves modules and exhibits new capabilities in recent updates,2023-03-09,2,5,10,44,23,1,1,1,3.35479038546148,40.391304347826086,0.0,prometei botnet improves module exhibit new capability recent update
1683,New MortalKombat ransomware and Laplas Clipper malware threats deployed in financially motivated campaign,2023-02-14,2,1,1,6,3,1,0,1,3.084962500721156,72.0,0.0,new mortalkombat ransomware laplas clipper malware threat deployed financially motivated campaign
1684,Mustang Panda Uses the Russian-Ukrainian War to Attack Europe and Asia Pacific Targets,2022-12-06,2,0,11,0,1,1,1,1,0.0,126.0,0.0,mustang panda us russianukrainian war attack europe asia pacific target
1687,NOBELIUM Uses Poland's Ambassador’s Visit to the U.S. to Target EU Governments Assisting Ukraine,2023-03-14,2,1,1,0,3,0,0,1,2.646439344671016,61.66666666666666,0.0,nobelium us poland ambassador visit target government assisting ukraine
1688,"Blind Eagle Deploys Fake UUE Files and Fsociety to Target Colombia's Judiciary, Financial, Public, and Law Enforcement Entities",2023-02-27,2,3,3,6,6,1,1,1,3.0935691435453663,92.16666666666669,0.0,blind eagle deploys fake uue file fsociety target colombia judiciary financial public law enforcement entity
1689,DarkBit Ransomware Targets Israel with Command-Line Options and Optimized Encryption Routines,2023-02-15,2,0,0,0,2,0,0,0,0.0,75.0,0.0,darkbit ransomware target israel commandline option optimized encryption routine
1690,"NewsPenguin, a Previously Unknown Threat Actor, Targets Pakistan with Advanced Espionage Tool",2023-02-09,2,1,2,9,2,1,1,1,3.1219280948873624,83.5,0.0,newspenguin previously unknown threat actor target pakistan advanced espionage tool
1691,Gamaredon (Ab)uses Telegram to Target Ukrainian Organizations,2023-01-19,2,0,26,0,8,0,1,1,0.0,31.5,0.0,gamaredon abuse telegram target ukrainian organization
1692,CrowdStrike Falcon Platform Detects and Prevents Active Intrusion Campaign Targeting 3CXDesktopApp Customers,2023-03-29,2,21,0,12,6,1,0,0,3.557871000074396,83.16666666666667,0.0,crowdstrike falcon platform detects prevents active intrusion campaign targeting cxdesktopapp customer
1693,"Sweet QuaDreams A First Look at Spyware Vendor QuaDream’s Exploits, Victims, and Customers",2023-04-14,1,164,0,0,2,0,0,0,3.324001722229441,131.5,0.0,sweet quadreams first look spyware vendor quadreams exploit victim customer
1694,X_Trader Supply Chain Attack Affects Critical Infrastructure Organizations in U.S. and Europe,2023-04-21,1,0,0,4,3,1,0,0,0.0,77.66666666666667,0.0,xtrader supply chain attack affect critical infrastructure organization europe
1695,WIP26 Espionage | Threat Actors Abuse Cloud Infrastructure in Targeted Telco Attacks,2023-02-16,2,0,1,0,11,0,0,1,0.0,59.36363636363637,0.0,wip espionage threat actor abuse cloud infrastructure targeted telco attack
1696,Minas – on the way to complexity,2023-05-21,2,0,0,0,1,1,0,0,0.0,67.0,0.0,mina way complexity
1697,CloudWizard APT: the bad magic story goes on,2023-05-21,2,1,1,0,1,0,0,1,3.238901256602631,46.0,0.0,cloudwizard apt bad magic story go
1698,AA23-136A StopRansomware BianLian Ransomware Group,2023-05-16,2,0,0,0,2,0,0,0,0.0,76.0,0.0,aaa stopransomware bianlian ransomware group
1700,Cadet Blizzard emerges as a novel and distinct Russian threat actor,2023-06-23,1,1,1,5,1,1,0,1,3.546593564294939,125.0,0.0,cadet blizzard emerges novel distinct russian threat actor
1701,IoT devices and Linux-based systems targeted by OpenSSH trojan campaign,2023-06-23,1,47,6,40,1,1,1,1,3.1959416284458184,129.0,0.0,iot device linuxbased system targeted openssh trojan campaign
1702,Chinese Threat Actors Targeting Europe in SmugX Campaign,2023-07-04,1,2,4,40,1,1,1,1,3.176664970139768,94.0,0.0,chinese threat actor targeting europe smugx campaign
1703,Charming Kitten Updates POWERSTAR with an InterPlanetary Twist,2023-07-04,1,2,0,5,8,1,0,0,3.457194023396052,75.125,0.0,charming kitten update powerstar interplanetary twist
1704,Void Rabisu’s Use of RomCom Backdoor Shows a Growing Shift in Threat Actors’ Goals,2023-07-16,2,56,2,29,1,1,1,1,3.34291612947682,116.0,0.0,void rabisus use romcom backdoor show growing shift threat actor goal
1705,Analysis of Storm-0558 techniques for unauthorized email access,2023-07-16,1,0,38,0,1,1,1,1,0.0,121.0,0.0,analysis storm technique unauthorized email access
1706,Midnight Blizzard conducts targeted social engineering over Microsoft Teams,2023-08-03,2,5,0,0,1,0,0,0,3.106890595608519,133.0,0.0,midnight blizzard conduct targeted social engineering microsoft team
1707,German Embassy Lure: Likely Part of Campaign Against NATO Aligned Ministries of Foreign Affairs,2023-08-16,1,3,0,0,1,1,0,0,3.459331803229037,122.0,0.0,german embassy lure likely part campaign nato aligned ministry foreign affair
1708,Void Rabisu Targets Female Political Leaders with New Slimmed-Down ROMCOM Variant,2023-10-15,2,9,0,0,3,0,0,0,3.4123697918067197,84.33333333333333,0.0,void rabisu target female political leader new slimmeddown romcom variant
1709,ToddyCat: Keep calm and check logs,2023-10-15,2,2,0,0,3,1,0,0,3.095795255000934,60.333333333333336,0.0,toddycat keep calm check log
1710,Windows version of the Bibi Wiper by BiBiGun,2023-11-02,2,0,0,0,1,0,0,0,0.0,59.0,0.0,window version bibi wiper bibigun
1711,MuddyWater eN-Able spear-phishing with new TTPs,2023-11-07,2,0,4,0,7,1,1,1,0.0,53.285714285714285,0.0,muddywater enable spearphishing new ttps
1712,The attack against Danish critical infrastructure,2023-11-13,1,0,13,0,11,1,1,1,0.0,42.0,0.0,attack danish critical infrastructure
1713,Sandworm Disrupts Power in Ukraine Using a Novel Attack Against Operational Technology,2023-11-15,2,0,5,0,1,0,1,1,0.0,94.0,0.0,sandworm disrupts power ukraine using novel attack operational technology
1714,Barracuda Email Security Gateway Appliance (ESG) Vulnerability,2023-12-30,2,0,11,0,1,0,1,1,0.0,57.0,0.0,barracuda email security gateway appliance esg vulnerability
1715,Peach Sandstorm delivers FalseFont to defense sector,2023-12-30,2,1,0,1,1,1,0,0,3.7081320646586016,59.0,0.0,peach sandstorm delivers falsefont defense sector
1716,Seedworm: Iranian Hackers Target Telecoms Orgs in North and East Africa,2023-12-30,2,0,7,4,1,1,1,1,0.0,106.0,0.0,seedworm iranian hacker target telecom orgs north east africa
1718,Gaza Cybergang | Unified Front Targeting Hamas Opposition,2023-12-30,2,19,0,0,1,1,0,0,3.33907332106499,89.0,0.0,gaza cybergang unified front targeting hamas opposition
1719,Cutting Edge: Suspected APT Targets Ivanti Connect Secure VPN in New Zero-Day Exploitation,2024-01-14,2,1,0,0,2,0,0,0,3.4182958340544896,128.5,0.0,cutting edge suspected apt target ivanti connect secure vpn new zeroday exploitation
1720,New TTPs observed in Mint Sandstorm campaign targeting high-profile individuals at universities and research orgs,2024-01-19,2,8,0,0,1,0,0,0,3.1014064822981453,171.0,0.0,new ttps observed mint sandstorm campaign targeting highprofile individual university research orgs
1721,Russian threat group COLDRIVER expands its targeting of Western officials to include the use of malware,2024-01-20,2,0,0,6,2,1,0,0,0.0,59.5,0.0,russian threat group coldriver expands targeting western official include use malware
1722,NSPX30: A sophisticated AitM-enabled implant evolving since 2005,2024-01-24,1,0,0,0,1,0,0,0,0.0,98.0,0.0,nspx sophisticated aitmenabled implant evolving since
1723,ESET takes part in global operation to disrupt the Grandoreiro banking trojan,2024-01-24,2,0,13,0,1,0,1,1,0.0,116.0,0.0,eset take part global operation disrupt grandoreiro banking trojan
1724,Turkish espionage campaigns in the Netherlands,2024-01-05,2,2,5,0,1,0,1,1,3.209454401720575,63.0,0.0,turkish espionage campaign netherlands
1725,Backdoor Activator Malware Running Rife Through Torrents of macOS Apps,2024-02-01,3,4,0,0,2,1,0,0,3.341288650302604,84.0,1.0,backdoor activator malware running rife torrent macos apps
1726,The Nine Lives of Commando Cat: Analysing a Novel Malware Campaign Targeting Docker,2024-02-01,2,0,2,0,1,1,1,1,0.0,112.0,0.0,nine life commando cat analysing novel malware campaign targeting docker
1727,"MOD Netherlands uncovers COATHANGER, a stealthy Chinese FortiGate RAT",2024-02-06,1,0,0,0,2,0,0,0,0.0,67.5,0.0,mod netherlands uncovers coathanger stealthy chinese fortigate rat
1728,Thanksgiving 2023 security incident,2024-02-01,2,1,2,0,1,1,1,1,3.095795255000934,63.0,0.0,thanksgiving security incident
1729,HrServ – Previously unknown web shell used in APT attack,2023-11-22,2,0,0,0,1,1,0,0,0.0,51.0,0.0,hrserv previously unknown web shell used apt attack
1730,BlueNoroff: new Trojan attacking macOS users,2023-12-05,2,0,0,0,3,1,0,0,0.0,65.66666666666667,0.0,bluenoroff new trojan attacking macos user
1731,A hack in hand is worth two in the bush,2023-10-16,2,0,0,0,1,1,0,0,0.0,70.0,0.0,hack hand worth two bush
1732,StripedFly: Perennially flying under the radar,2023-10-26,2,3,0,0,13,1,0,0,4.091300215591525,37.15384615384615,0.0,stripedfly perennially flying radar
1733,Exploring the Latest Mispadu Stealer Variant,2024-02-02,2,4,0,6,6,1,0,0,3.321422368037471,51.5,0.0,exploring latest mispadu stealer variant
1734,ApateWeb: An Evasive Large-Scale Scareware and PUP Delivery Campaign,2024-01-31,2,12,10,1,1,1,1,1,3.550046012162873,77.0,0.0,apateweb evasive largescale scareware pup delivery campaign
1735,PAPERWALL Chinese Websites Posing as Local News Outlets Target Global Audiences with Pro-Beijing Content,2024-02-07,2,0,9,0,1,0,1,1,0.0,111.0,0.0,paperwall chinese website posing local news outlet target global audience probeijing content
1736,PRC State-Sponsored Actors Compromise and Maintain Persistent Access to U.S. Critical Infrastructure,2024-02-08,1,0,2,0,2,0,1,1,0.0,67.0,0.0,prc statesponsored actor compromise maintain persistent access critical infrastructure
1737,PORTAL KOMBAT A structured and coordinated pro-Russian propaganda network,2024-02-13,2,193,13,0,2,0,1,1,3.397201528622396,102.0,0.0,portal kombat structured coordinated prorussian propaganda network
1738,Zip uploaded from Iran exploiting cve-2023-38831,2024-02-13,2,0,0,0,4,1,0,0,0.0,97.75,0.0,zip uploaded iran exploiting cve
1739,Russia-Aligned TAG-70 Targets European Government and Military Mail Servers in New Espionage Campaign,2024-02-24,2,4,8,2,1,1,1,1,3.3301666480500334,61.0,0.0,russiaaligned tag target european government military mail server new espionage campaign
1740,The (D)Evolution of Pikabot,2024-02-24,3,0,13,2,1,1,1,1,0.0,67.0,1.0,devolution pikabot
1741,CVE-2024-21412: Water Hydra Targets Traders With Microsoft Defender SmartScreen Zero-Day,2024-02-24,2,4,5,59,1,1,1,1,3.4314985573835246,116.0,0.0,cve water hydra target trader microsoft defender smartscreen zeroday
1742,Earth Preta Campaign Uses DOPLUGS to Target Asia,2024-02-24,2,11,18,58,4,1,1,1,3.27311824256132,46.25,0.0,earth preta campaign us doplugs target asia
1743,Kryptina RaaS | From Underground Commodity to Open Source Threat,2024-02-24,3,0,0,0,1,1,0,0,0.0,96.0,1.0,kryptina raas underground commodity open source threat
1744,When Cats Fly: Suspected Iranian Threat Actor UNC1549 Targets Israeli and Middle East Aerospace and Defense Sectors,2024-03-02,1,136,0,0,1,1,0,0,3.3815798470103027,92.0,0.0,cat fly suspected iranian threat actor unc target israeli middle east aerospace defense sector
1745,Magnet Goblin Targets Publicly Facing Servers Using 1-Day Vulnerabilities,2024-03-13,2,7,5,21,18,1,1,1,3.517357523542608,37.61111111111112,0.0,magnet goblin target publicly facing server using day vulnerability
1746,FakeBat delivered via several active malvertising campaigns,2024-03-13,3,13,0,5,6,1,0,0,3.2430071595941383,53.16666666666666,1.0,fakebat delivered via several active malvertising campaign
1747,From Albania to the Middle East: The Scarred Manticore is Listening,2023-10-31,2,0,0,18,1,1,0,0,0.0,104.0,0.0,albania middle east scarred manticore listening
1748,"Astaroth, Mekotio & Ousaban abusing Google Cloud Run in LATAM-focused malware campaigns",2024-02-20,3,29,1,15,20,1,0,1,3.14254020240504,43.9,1.0,astaroth mekotio ousaban abusing google cloud run latamfocused malware campaign
1749,Coyote: A multi-stage banking Trojan abusing the Squirrel installer,2024-02-08,3,7,0,0,1,1,0,0,3.3652667017566027,64.0,1.0,coyote multistage banking trojan abusing squirrel installer
1750,Ongoing ITG05 operations leverage evolving malware arsenal in global campaigns,2024-03-21,2,28,4,5,1,1,1,1,3.5058404555287237,73.0,0.0,ongoing itg operation leverage evolving malware arsenal global campaign
1751,Security Brief: TA450 Uses Embedded Links in PDF Attachments in Latest Campaign,2024-03-21,2,0,0,3,5,1,0,0,0.0,62.8,0.0,security brief us embedded link pdf attachment latest campaign
1752,Inside the Rabbit Hole: BunnyLoader 3.0 Unveiled,2024-03-21,2,0,8,16,2,1,1,1,0.0,57.5,0.0,inside rabbit hole bunnyloader unveiled
1753,APT29 Uses WINELOADER to Target German Political Parties,2024-03-22,1,0,1,0,5,0,0,1,0.0,51.0,0.0,apt us wineloader target german political party
1754,Distinctive Campaign Evolution of Pikabot Malware,2024-04-02,3,0,3,12,4,1,1,1,0.0,41.0,1.0,distinctive campaign evolution pikabot malware
1755,"“Hey, This Isn’t the Right Site!” Distribution of Malware Exploiting Google Ads Tracking",2024-04-03,3,0,0,0,13,1,0,0,0.0,36.23076923076923,1.0,hey isnt right site distribution malware exploiting google ad tracking
1756,TA547 Targets German Organizations with Rhadamanthys Stealer,2024-04-10,3,1,1,0,2,0,0,1,3.4594316186372973,74.0,1.0,target german organization rhadamanthys stealer
1758,Starry Addax targets human rights defenders in North Africa with new malware,2024-04-10,2,2,0,2,5,1,0,0,3.0559746670402217,27.4,0.0,starry addax target human right defender north africa new malware
1759,ScrubCrypt Deploys VenomRAT with an Arsenal of Plugins,2024-04-10,2,6,0,30,5,1,0,0,3.277613436819115,48.8,0.0,scrubcrypt deploys venomrat arsenal plugins
1760,The New Version of JsOutProx is Attacking Financial Institutions in APAC and MENA via GitLab Abuse,2024-04-03,2,5,4,0,10,1,1,1,2.5,46.3,0.0,new version jsoutprox attacking financial institution apac mena via gitlab abuse
1761,ArcaneDoor - New espionage-focused campaign found targeting perimeter network devices,2024-04-24,2,0,60,0,1,0,1,1,0.0,119.0,0.0,arcanedoor new espionagefocused campaign found targeting perimeter network device
1762,Ransomware Evolution | How Cheated Affiliates Are Recycling Victim Data for Profit,2024-04-25,3,3,1,0,3,0,0,1,4.602387458392752,51.333333333333336,1.0,ransomware evolution cheated affiliate recycling victim data profit
1763,Securonix Threat Research Security Advisory: Analysis of Ongoing FROZEN#SHADOW Attack Campaign Leveraging SSLoad Malware and RMM Software for Domain Takeover,2024-04-25,2,16,4,53,2,1,1,1,3.2229571198540032,69.0,0.0,securonix threat research security advisory analysis ongoing frozenshadow attack campaign leveraging ssload malware rmm software domain takeover
1764,ToddyCat is making holes in your infrastructure,2024-04-25,2,1,2,0,5,1,1,1,2.873140679513133,47.4,0.0,toddycat making hole infrastructure
1765,Unplugging PlugX: Sinkholing the PlugX USB worm botnet,2024-04-26,3,0,4,7,1,1,1,1,0.0,77.0,1.0,unplugging plugx sinkholing plugx usb worm botnet
1766,Eight Arms to Hold You: The Cuttlefish Malware,2024-05-04,2,0,1,15,25,1,0,1,0.0,36.64,0.0,eight arm hold cuttlefish malware
1767,Analysis and Detection of CLOUD#REVERSER: An Attack Involving Threat Actors Compromising Systems Using A Sophisticated Cloud-Based Malware,2024-05-22,2,0,1,15,1,1,0,1,0.0,168.0,0.0,analysis detection cloudreverser attack involving threat actor compromising system using sophisticated cloudbased malware
1768,Tiny BackDoor Goes Undetected – Suspected Turla leveraging MSBuild to Evade detection,2024-05-22,2,0,0,6,1,1,0,0,0.0,107.0,0.0,tiny backdoor go undetected suspected turla leveraging msbuild evade detection
1769,Ikaruz Red Team | Hacktivist Group Leverages Ransomware for Attention Not Profit,2024-05-22,2,0,0,0,1,1,0,0,0.0,112.0,0.0,ikaruz red team hacktivist group leverage ransomware attention profit
1771,TargetCompany’s Linux Variant Targets ESXi Environments,2024-06-05,3,0,0,0,4,1,0,0,0.0,69.75,1.0,targetcompanys linux variant target esxi environment
1772,Operation Crimson Palace: Sophos threat hunting unveils multiple clusters of Chinese state-sponsored activity targeting Southeast Asian government,2024-06-08,2,8,38,83,1,1,1,1,2.998379575404901,175.0,0.0,operation crimson palace sophos threat hunting unveils multiple cluster chinese statesponsored activity targeting southeast asian government
1773,Malicious activities linked to the Nobelium intrusion set,2024-06-20,1,3,0,0,8,0,0,0,3.3171851973336466,40.0,0.0,malicious activity linked nobelium intrusion set
1774,New North-Korean based backdoor packs a punch,2024-06-19,2,0,1,0,8,0,0,1,0.0,55.25,0.0,new northkorean based backdoor pack punch
1775,MuddyWater replaces Atera by custom MuddyRot implant in a recent campaign,2024-07-15,2,0,2,4,1,1,1,1,0.0,97.0,0.0,muddywater replaces atera custom muddyrot implant recent campaign
1776,Malicious Inauthentic Falcon Crash Reporter Installer Distributed to German Entity via Spearphishing Website,2024-07-28,3,0,1,1,3,1,0,1,0.0,67.66666666666667,1.0,malicious inauthentic falcon crash reporter installer distributed german entity via spearphishing website
1777,Impact of FrostyGoop ICS Malware on Connected OT Systems,2024-07-27,1,0,0,0,3,0,0,0,0.0,67.66666666666667,0.0,impact frostygoop ic malware connected system
1778,A Dive into Earth Baku’s Latest Campaign,2024-07-28,2,7,3,24,1,1,1,1,3.131678703185669,78.0,0.0,dive earth baku latest campaign
1780,EastWind campaign: new CloudSorcerer attacks on government organizations in Russia,2024-08-16,1,0,0,0,1,0,0,0,0.0,52.0,0.0,eastwind campaign new cloudsorcerer attack government organization russia
